TIME[ns],    Itot[uA],
3.76688    -0.396188
3.7726    -0.397088
3.77833    -0.396072
3.78405    -0.395379
3.78978    -0.396334
3.7955    -0.39542
3.80122    -0.396999
3.80695    -0.395832
3.81267    -0.394911
3.8184    -0.395763
3.82412    -0.394729
3.82985    -0.394137
3.83557    -0.395026
3.8413    -0.394096
3.84702    -0.392644
3.85274    -0.39453
3.85847    -0.393399
3.86419    -0.394449
3.86992    -0.393416
3.87564    -0.392822
3.88137    -0.393724
3.88709    -0.392738
3.89282    -0.391995
3.89854    -0.393218
3.90427    -0.392127
3.90999    -0.393136
3.91571    -0.392403
3.92144    -0.391479
3.92716    -0.392373
3.93289    -0.391407
3.93861    -0.390823
3.94434    -0.391828
3.95006    -0.390779
3.95579    -0.391816
3.96151    -0.391314
3.96723    -0.390165
3.97296    -0.39113
3.97868    -0.390273
3.98441    -0.389509
3.99013    -0.390619
3.99586    -0.389539
4.00158    -0.390606
4.00731    -0.39011
4.01303    -0.38904
4.01876    -0.390135
4.02448    -0.389076
4.0302    -0.388344
4.03593    -0.389456
4.04165    -0.388333
4.04738    -0.389848
4.0531    -0.388717
4.05883    -0.387854
4.06455    -0.388865
4.07028    -0.387907
4.076    -0.387181
4.08172    -0.388232
4.08745    -0.387136
4.09317    -0.388606
4.0989    -0.387541
4.10462    -0.386619
4.11035    -0.387661
4.11607    -0.386712
4.1218    -0.386015
4.12752    -0.386958
4.13324    -0.385973
4.13897    -0.387605
4.14469    -0.386316
4.15042    -0.385456
4.15614    -0.386494
4.16187    -0.38555
4.16759    -0.384777
4.17332    -0.385824
4.17904    -0.384803
4.18476    -0.387041
4.19049    -0.385122
4.19621    -0.384248
4.20194    -0.385342
4.20766    -0.384477
4.21339    -0.383609
4.21911    -0.384622
4.22484    -0.383564
4.23056    -0.382822
4.23628    -0.383924
4.24201    -0.383098
4.24773    -0.384143
4.25346    -0.383367
4.25918    -0.382522
4.26491    -0.383374
4.27063    -0.382522
4.27636    -0.381623
4.28208    -0.382747
4.2878    -0.381928
4.29353    -0.382918
4.29925    -0.381807
4.30498    -0.381316
4.3107    -0.382385
4.31643    -0.38129
4.32215    -0.380421
4.32788    -0.381489
4.3336    -0.380608
4.33933    -0.382169
4.34505    -0.38058
4.35077    -0.379978
4.3565    -0.380924
4.36222    -0.38013
4.36795    -0.379164
4.37367    -0.380297
4.3794    -0.379401
4.38512    -0.38091
4.39085    -0.379376
4.39657    -0.378817
4.40229    -0.379715
4.40802    -0.378866
4.41374    -0.377994
4.41947    -0.379115
4.42519    -0.378188
4.43092    -0.379894
4.43664    -0.378305
4.44237    -0.377573
4.44809    -0.378321
4.45381    -0.377649
4.45954    -0.376744
4.46526    -0.377862
4.47099    -0.376935
4.47671    -0.379315
4.48244    -0.377057
4.48816    -0.376379
4.49389    -0.377105
4.49961    -0.376444
4.50534    -0.375621
4.51106    -0.376636
4.51678    -0.375688
4.52251    -0.374637
4.52823    -0.375818
4.53396    -0.375085
4.53968    -0.375902
4.54541    -0.375229
4.55113    -0.374351
4.55686    -0.375391
4.56258    -0.374603
4.5683    -0.373389
4.57403    -0.374558
4.57975    -0.373853
4.58548    -0.374679
4.5912    -0.374046
4.59693    -0.373168
4.60265    -0.373856
4.60838    -0.373346
4.6141    -0.372187
4.61982    -0.373388
4.62555    -0.372638
4.63127    -0.37384
4.637    -0.372911
4.64272    -0.37182
4.64845    -0.372612
4.65417    -0.372098
4.6599    -0.370915
4.66562    -0.372127
4.67135    -0.371405
4.67707    -0.372649
4.68279    -0.371722
4.68852    -0.370669
4.69424    -0.371414
4.69997    -0.370724
4.70569    -0.369361
4.71142    -0.370934
4.71714    -0.370198
4.72287    -0.371191
4.72859    -0.370319
4.73431    -0.369395
4.74004    -0.370171
4.74576    -0.369663
4.75149    -0.36812
4.75721    -0.369704
4.76294    -0.368893
4.76866    -0.37021
4.77439    -0.369074
4.78011    -0.367771
4.78584    -0.368916
4.79156    -0.368423
4.79728    -0.366882
4.80301    -0.368429
4.80873    -0.36764
4.81446    -0.365754
4.82018    -0.367862
