TIME[ns],    Itot[uA],
1528.89    -3.80828e+74
1531.11    -1.00791e+75
1532.39    -4.39853e+74
1534.03    -1.28356e+75
1535.53    -7.29257e+74
1537.63    -1.65715e+75
1538.94    -6.15278e+74
1541.04    -1.43902e+75
1543.14    -1.34475e+75
1545.23    -2.60564e+75
1546.32    -3.09019e+84
1547.4    -1.1924e+84
1548.51    -1.1924e+84
1550.76    -1.19242e+84
1553.01    -1.19244e+84
1555.26    -1.19245e+84
1557.52    -2.55894e+84
1558.53    -2.56409e+84
1559.86    -2.57089e+84
1561.03    -1.82963e+84
1563.28    -1.83695e+84
1565.53    -1.15673e+84
1566.98    -1.15667e+84
1569.17    -1.1566e+84
1571.03    -1.15653e+84
1573.28    -1.15645e+84
1575.53    -1.883e+84
1577.78    -1.89031e+84
1580.03    -2.69619e+84
1581.18    -2.7019e+84
1583.35    -2.61865e+84
1585.52    -4.35365e+93
1586.6    -4.06709e+93
1587.96    -3.84502e+93
1589.24    -2.78147e+93
1590.79    -2.77805e+93
1592.16    -2.77587e+93
1594.36    -2.77351e+93
1596.56    -1.34638e+93
1598.76    -7.38772e+91
1601.06    -7.99031e+92
1603.55    -2.39838e+92
1606.04    -2.91084e+92
1607.62    5.01574e+92
1610.1    -7.72645e+92
1612.58    1.686e+92
1615.05    -2.76205e+92
1618.89    -8.43436e+92
1621.62    5.7087e+92
1623.34    2.56519e+92
1625.59    1.66449e+92
1627.84    1.63054e+92
1630.09    5.0021e+91
1632.33    1.17469e+92
1634.58    -1.03403e+91
1636.83    9.53417e+91
1639.08    -4.15027e+91
1640.8    3.91682e+92
1643.05    -3.6214e+92
1645.29    2.35985e+92
1647.54    -2.24305e+92
1649.79    1.56754e+92
1652.04    -1.5249e+92
1654.29    1.16596e+92
1656.53    -1.15244e+92
1658.78    9.62706e+91
1737.51    -6.9549e+93
1840.05    3.05527e+93
1841.35    -2.51731e+93
1842.88    -2.51823e+93
1845.34    -2.52132e+93
1847.81    -2.52703e+93
1850.27    -2.53534e+93
1852.73    -1.38859e+92
1855.18    -5.77345e+92
1885.16    -5.822e+93
