TIME[ns],    Itot[uA],
5.99064    -0.331917
5.99642    -0.333011
6.0022    -0.33195
6.00798    -0.331104
6.01377    -0.332176
6.01955    -0.331043
6.02533    -0.330481
6.03111    -0.331214
6.0369    -0.33045
6.04268    -0.332009
6.04846    -0.330165
6.05424    -0.329565
6.06003    -0.330548
6.06581    -0.329364
6.07159    -0.328803
6.07737    -0.329313
6.08315    -0.328754
6.08894    -0.327511
6.09472    -0.328681
6.1005    -0.32786
6.10628    -0.328792
6.11207    -0.327887
6.11785    -0.327253
6.12363    -0.328058
6.12941    -0.327024
6.1352    -0.326478
6.14098    -0.327116
6.14676    -0.326421
6.15254    -0.327807
6.15832    -0.326317
6.16411    -0.325629
6.16989    -0.326468
6.17567    -0.32567
6.18145    -0.32504
6.18724    -0.325531
6.19302    -0.324824
6.1988    -0.323669
6.20458    -0.32485
6.21037    -0.324122
6.21615    -0.325335
6.22193    -0.324091
6.22771    -0.323536
6.23349    -0.324276
6.23928    -0.323357
6.24506    -0.322263
6.25084    -0.323365
6.25662    -0.322539
6.26241    -0.324494
6.26819    -0.322644
6.27397    -0.321889
6.27975    -0.322669
6.28554    -0.321785
6.29132    -0.32069
6.2971    -0.321812
6.30288    -0.32096
6.30866    -0.31987
6.31445    -0.321162
6.32023    -0.320159
6.32601    -0.32174
6.33179    -0.320227
6.33758    -0.31913
6.34336    -0.32022
6.34914    -0.319322
6.35492    -0.31825
6.36071    -0.319352
6.36649    -0.318586
6.37227    -0.320232
6.37805    -0.318868
6.38383    -0.317945
6.38962    -0.318944
6.3954    -0.318095
6.40118    -0.316684
6.40696    -0.317859
6.41275    -0.317126
6.41853    -0.315866
6.42431    -0.317277
6.43009    -0.316467
6.43588    -0.317513
6.44166    -0.316388
6.44744    -0.315315
6.45322    -0.316223
6.459    -0.315584
6.46479    -0.314305
6.47057    -0.315424
6.47635    -0.314583
6.48213    -0.312898
6.48792    -0.31449
6.4937    -0.31337
6.49948    -0.314941
6.50526    -0.313734
6.51105    -0.312352
6.51683    -0.313463
6.52261    -0.31275
6.52839    -0.311366
6.53417    -0.312649
6.53996    -0.311818
6.54574    -0.309982
6.55152    -0.311579
6.5573    -0.310608
6.56309    -0.311484
6.56887    -0.31076
6.57465    -0.309408
6.58043    -0.3106
6.58622    -0.309971
6.592    -0.308037
6.59778    -0.309653
6.60356    -0.30864
6.60934    -0.310074
6.61513    -0.308878
6.62091    -0.30762
6.62669    -0.308579
6.63247    -0.30799
6.63826    -0.308967
6.64404    -0.307833
6.64982    -0.30721
6.6556    -0.308318
6.66139    -0.306899
6.66717    -0.30566
6.67295    -0.307
6.67873    -0.306101
6.68451    -0.30459
6.6903    -0.305955
6.69608    -0.305234
6.70186    -0.306201
6.70764    -0.304836
6.71343    -0.304022
6.71921    -0.305338
6.72499    -0.304171
6.73077    -0.30278
6.73656    -0.304093
6.74234    -0.303383
6.74812    -0.304229
6.7539    -0.30299
6.75969    -0.302472
6.76547    -0.303416
6.77125    -0.302154
6.77703    -0.301103
6.78281    -0.302559
6.7886    -0.301368
6.79438    -0.302846
6.80016    -0.301109
6.80594    -0.300589
6.81173    -0.30144
6.81751    -0.30022
6.82329    -0.299315
6.82907    -0.300304
6.83486    -0.299523
6.84064    -0.297766
6.84642    -0.299451
6.8522    -0.298497
6.85798    -0.299648
6.86377    -0.298241
6.86955    -0.29752
6.87533    -0.298431
6.88111    -0.297412
6.8869    -0.296115
6.89268    -0.297608
6.89846    -0.296375
6.90424    -0.29739
6.91003    -0.296669
6.91581    -0.295721
6.92159    -0.296853
6.92737    -0.295333
6.93315    -0.294846
6.93894    -0.295638
6.94472    -0.294381
6.9505    -0.293132
6.95628    -0.294665
6.96207    -0.293693
6.96785    -0.294602
6.97363    -0.293677
6.97941    -0.292591
6.9852    -0.293684
6.99098    -0.292412
6.99676    -0.291833
7.00254    -0.292719
7.00832    -0.291462
7.01411    -0.292821
7.01989    -0.291773
7.02567    -0.290647
7.03145    -0.291763
7.03724    -0.290501
7.04302    -0.289911
7.0488    -0.29065
7.05458    -0.289653
7.06037    -0.291503
7.06615    -0.289151
7.07193    -0.288258
7.07771    -0.289323
7.08349    -0.288307
7.08928    -0.286892
7.09506    -0.288378
7.10084    -0.28692
7.10662    -0.286223
7.11241    -0.286719
7.11819    -0.286063
7.12397    -0.287658
7.12975    -0.285601
7.13554    -0.284718
7.14132    -0.285684
7.1471    -0.284639
7.15288    -0.283518
7.15866    -0.284679
7.16445    -0.283823
7.17023    -0.28587
7.17601    -0.283337
7.18179    -0.282508
7.18758    -0.283539
7.19336    -0.282239
7.19914    -0.280925
7.20492    -0.282436
7.21071    -0.281304
7.21649    -0.280146
7.22227    -0.281008
7.22805    -0.280172
7.23383    -0.282073
7.23962    -0.279838
7.2454    -0.278512
7.25118    -0.280158
7.25696    -0.278887
7.26275    -0.277791
7.26853    -0.278736
7.27431    -0.277931
7.28009    -0.276632
7.28588    -0.277532
7.29166    -0.276662
7.29744    -0.278154
