TIME[ns],    Itot[uA],
10.1278    -0.0778223
10.1744    -0.0779658
10.2207    -0.0775939
10.2674    -0.0770746
10.3136    -0.076931
10.3605    -0.076392
10.407    -0.0762238
10.4532    -0.0756529
10.5    -0.075639
10.5461    -0.0749324
10.5929    -0.0751204
10.6392    -0.0750557
10.686    -0.0752535
10.7325    -0.0753405
10.7794    -0.0749832
10.8263    -0.075203
10.873    -0.0738814
10.9194    -0.0736933
10.9661    -0.0736489
11.0125    -0.0734561
11.059    -0.0735016
11.1056    -0.0729815
11.1521    -0.0731459
11.1986    -0.0725685
11.2453    -0.0718994
11.292    -0.0717908
11.3386    -0.0713911
11.3852    -0.0713432
11.4317    -0.070886
11.4783    -0.070949
11.5254    -0.070788
11.5721    -0.0705291
11.6193    -0.0704963
11.6655    -0.070325
11.7118    -0.0704295
11.7585    -0.0701925
11.8049    -0.069551
11.8512    -0.0694798
11.8976    -0.0692699
11.944    -0.0691846
11.9905    -0.0687821
12.0372    -0.0686097
12.0836    -0.0687816
12.1297    -0.0684075
12.1759    -0.0681345
12.2225    -0.0678328
12.2692    -0.0679208
12.3154    -0.0678998
12.3617    -0.0678304
12.4081    -0.0671113
12.4545    -0.0666661
12.5008    -0.0662385
12.547    -0.066249
12.5933    -0.0657666
12.6394    -0.0658775
12.6857    -0.066007
12.7322    -0.0655649
12.7788    -0.0656177
12.825    -0.0648382
12.8714    -0.0647448
12.9178    -0.0639032
12.9645    -0.0641272
13.0107    -0.063595
13.0569    -0.0634038
13.1034    -0.0628048
13.1497    -0.0627814
13.1962    -0.0626502
13.2428    -0.0626579
13.2893    -0.062389
13.3359    -0.0621154
13.3827    -0.0619383
13.4294    -0.0619911
13.476    -0.061485
13.5228    -0.0614141
13.5695    -0.0610182
13.6162    -0.0607703
13.663    -0.0607653
13.7096    -0.0603218
13.7561    -0.0604464
13.803    -0.0602184
13.8495    -0.0598167
13.8962    -0.0593942
13.9429    -0.0593021
13.9895    -0.0594932
14.0361    -0.0590983
14.0828    -0.0581134
14.1296    -0.0579647
14.1763    -0.0574765
14.2233    -0.0570914
14.2701    -0.0567907
14.3168    -0.0560955
14.3633    -0.0562597
14.41    -0.0565406
14.4566    -0.0559855
14.5033    -0.0554211
14.55    -0.0553868
14.5969    -0.0552874
14.6436    -0.0555001
14.6905    -0.0553503
14.7371    -0.0549155
14.7837    -0.0553175
14.8304    -0.0554462
14.8771    -0.0548554
14.9239    -0.0544995
14.9706    -0.0540937
15.0174    -0.0542003
15.064    -0.0536011
15.1109    -0.0529636
15.1577    -0.0530935
15.2046    -0.0525083
15.2514    -0.0520822
15.298    -0.0516407
15.3447    -0.0517281
15.3914    -0.0516368
15.4381    -0.0516458
15.4847    -0.0513889
15.5315    -0.0514635
