TIME[ns],    Itot[uA],
10783.8    -1.05546e-07
10801.7    -1.05852e-07
10819.7    -1.09139e-07
10837.6    -1.00376e-07
10855.5    -1.00369e-07
10873.5    -1.00896e-07
10891.4    -1.05458e-07
10909.4    -1.05782e-07
10927.3    -1.09077e-07
10945.3    -1.13834e-07
10963.2    -1.00307e-07
10981.2    -1.00323e-07
10999.1    -1.03146e-07
11017    -1.05715e-07
11035    -1.09015e-07
11052.9    -1.1339e-07
11070.9    -1.00245e-07
11088.8    -1.00235e-07
11106.8    -1.0301e-07
11124.7    -1.05393e-07
11142.6    -1.08954e-07
11160.6    -1.13328e-07
11178.5    -1.00185e-07
11196.5    -1.00173e-07
11214.4    -1.02692e-07
11232.4    -1.05331e-07
11250.3    -1.08893e-07
11268.2    -1.13267e-07
11286.2    -1.00125e-07
11304.1    -1.00115e-07
11322.1    -1.02521e-07
11340    -1.0524e-07
11358    -1.08831e-07
11375.9    -1.11021e-07
11393.8    -1.00004e-07
11411.8    -1.00056e-07
11429.7    -1.02466e-07
11447.7    -1.05173e-07
11465.6    -1.08747e-07
11483.6    -1.08771e-07
11501.5    -9.99433e-08
11519.4    -9.99973e-08
11537.4    -1.01942e-07
11555.3    -1.05076e-07
11573.3    -1.05398e-07
11591.2    -1.08709e-07
11609.2    -9.98818e-08
11627.1    -9.99383e-08
11645    -1.00438e-07
11663    -1.05018e-07
11680.9    -1.05297e-07
11698.9    -1.08647e-07
11716.8    -1.13404e-07
11734.8    -9.98776e-08
11752.7    -9.98639e-08
11770.6    -1.026e-07
11788.6    -1.0523e-07
11806.5    -1.08586e-07
11824.5    -1.12961e-07
11842.4    -9.97505e-08
11860.4    -9.98044e-08
11878.3    -1.02436e-07
11896.2    -1.04922e-07
11914.2    -1.085e-07
11932.1    -1.12898e-07
11950.1    -9.96907e-08
11968    -9.9744e-08
11986    -1.02127e-07
12003.9    -1.04861e-07
12021.9    -1.08408e-07
12039.8    -1.12838e-07
12057.7    -9.96299e-08
12075.7    -9.96847e-08
12093.6    -1.02063e-07
12111.6    -1.048e-07
12129.5    -1.08346e-07
12147.5    -1.10591e-07
12165.4    -9.95735e-08
12183.3    -9.96256e-08
12201.3    -1.02007e-07
12219.2    -1.04597e-07
12237.2    -1.08288e-07
12255.1    -1.08316e-07
12273.1    -9.95132e-08
12291    -9.95029e-08
12308.9    -1.01512e-07
12326.9    -1.04435e-07
12344.8    -1.04927e-07
12362.8    -1.08224e-07
12380.7    -9.9452e-08
12398.7    -9.94439e-08
12416.6    -1.00008e-07
12434.5    -1.04378e-07
12452.5    -1.04857e-07
12470.4    -1.08163e-07
12488.4    -1.12974e-07
12506.3    -9.93832e-08
12524.3    -9.94337e-08
12542.2    -1.02068e-07
12560.1    -1.04789e-07
12578.1    -1.081e-07
12596    -1.12506e-07
12614    -9.93203e-08
12631.9    -9.93746e-08
12649.9    -1.02005e-07
12667.8    -1.04357e-07
12685.7    -1.08029e-07
12703.7    -1.12444e-07
12721.6    -9.92605e-08
12739.6    -9.92495e-08
12757.5    -1.01697e-07
12775.5    -1.04221e-07
12793.4    -1.07968e-07
12811.3    -1.12353e-07
12829.3    -9.91998e-08
12847.2    -9.91906e-08
12865.2    -1.01633e-07
12883.1    -1.0416e-07
12901.1    -1.07906e-07
12919    -1.12285e-07
12936.9    -9.91377e-08
12954.9    -9.91288e-08
12972.8    -1.01577e-07
12990.8    -1.04093e-07
13008.7    -1.07818e-07
13026.7    -1.1005e-07
13044.6    -9.90599e-08
13062.5    -9.90717e-08
13080.5    -1.0108e-07
13098.4    -1.04001e-07
13116.4    -1.07652e-07
13134.3    -1.07785e-07
13152.3    -9.89666e-08
13170.2    -9.90136e-08
13188.2    -1.00959e-07
13206.1    -1.03948e-07
13224    -1.04218e-07
13242    -1.07723e-07
13259.9    -9.89048e-08
13277.9    -9.89534e-08
13295.8    -9.89397e-08
13313.8    -1.02475e-07
13331.7    -1.04149e-07
13349.6    -1.07632e-07
13367.6    -1.12045e-07
13385.5    -9.88669e-08
13403.5    -9.88791e-08
13421.4    -1.01577e-07
13439.4    -1.03851e-07
13457.3    -1.07571e-07
13475.2    -1.11974e-07
13493.2    -9.87742e-08
13511.1    -9.88194e-08
