TIME[ns],    Itot[uA],
18.4884    -54.7974
18.5073    -62.1601
18.5262    -55.3601
18.5451    -56.6559
18.564    -57.6729
18.5829    -54.0455
18.6019    -56.1473
18.6208    -53.5822
18.6397    -56.1727
18.6586    -52.6544
18.6775    -53.5261
18.6964    -52.7762
18.7153    -54.4588
18.7342    -54.7706
18.7531    -57.1117
18.772    -53.6339
18.7909    -47.9127
18.8098    -51.7391
18.8287    -52.4362
18.8476    -48.1277
18.8665    -49.05
18.8854    -49.251
18.9043    -46.0952
18.9232    -49.6068
18.9421    -45.2307
18.961    -46.2857
18.9799    -46.5352
18.9988    -41.5083
19.0177    -45.684
19.0367    -45.9059
19.0556    -42.8556
19.0745    -44.7695
19.0934    -43.8533
19.1123    -43.4744
19.1312    -43.3487
19.1501    -41.1297
19.169    -40.01
19.1879    -40.6581
19.2068    -40.1244
19.2257    -38.3844
19.2446    -41.2522
19.2635    -36.8711
19.2824    -37.4989
19.3013    -38.4672
19.3202    -35.361
19.3391    -38.8262
19.358    -37.3395
19.3769    -36.8474
19.3958    -36.9722
19.4147    -37.6932
19.4336    -36.2972
19.4525    -36.6236
19.4715    -32.0838
19.4904    -31.33
19.5093    -34.2263
19.5282    -33.4106
19.5471    -28.7416
19.566    -29.8946
19.5849    -30.8686
19.6038    -27.401
19.6227    -25.0583
19.6416    -29.8779
19.6605    -27.7713
19.6794    -27.5019
19.6983    -27.3319
19.7172    -27.9055
19.7361    -26.2557
19.755    -27.3709
19.7739    -25.6312
19.7928    -24.5106
19.8117    -22.4238
19.8306    -20.9588
19.8495    -24.6672
19.8684    -22.3481
19.8873    -23.2624
19.9063    -21.4426
19.9252    -20.4001
19.9441    -20.5002
19.963    -20.8189
19.9819    -20.8854
20.0008    -20.2717
20.0197    -16.7158
20.0386    -17.1288
20.0575    -19.4226
20.0764    -18.3425
20.0953    -15.6316
20.1142    -16.8832
20.1331    -14.395
20.152    -14.8439
20.1709    -14.5608
20.1898    -15.8081
20.2087    -13.8971
20.2276    -12.9087
20.2465    -15.4801
